SUPPLIER-F;RUT-F;CONTRACT;INVOICE-F;DOCUMENT TYPE;RELATION;CLAUSE;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;199;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;200;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;201;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;202;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;203;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;204;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;205;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;205;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;206;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;206;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;207;;CON;Operation Services + Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;207;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;208;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;208;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;209;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;210;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;212;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;213;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;214;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;215;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;216;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;219;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;220;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;222;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;223;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;224;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;225;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;226;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;227;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;234;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;235;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;236;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;237;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;238;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;239;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;241;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;243;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;251;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;252;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;253;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;254;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;256;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;257;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;258;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;259;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;260;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;261;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;262;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;263;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;264;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;265;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;266;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;267;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;276;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;278;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;279;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;280;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;281;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;282;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;283;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;284;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;285;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;286;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;287;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;288;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;289;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;290;;CON;Operation Services;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;291;;CON;Own Services PMO;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;292;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;293;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;294;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;295;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;298;;CON;Management Support;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;301;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;328;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;329;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;313;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;315;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;316;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;318;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;319;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;320;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;322;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;324;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;325;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;326;;;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;157;;SERVICE ORDER;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;166;;CON;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;175;;CON;;;
INGENIERIA GESTION Y CONTROL S.A.;96938860;VAR-IGYC-2021-001;181;;CON;;;
